0.0000000000,0.0000000000
0.0015014965,0.0015014965
0.0050049885,0.0047547389
0.0062562353,0.0060059861
0.0035034919,0.0042542401
0.0025024943,0.0025024943
0.0052552377,0.0045044892
0.0057557365,0.0055054873
0.0032532425,0.0045044892
0.0027527437,0.0032532425
0.0052552377,0.0040039904
0.0057557365,0.0052552377
0.0032532425,0.0047547389
0.0030029931,0.0035034919
0.0052552377,0.0040039904
0.0052552377,0.0050049885
0.0035034919,0.0045044892
0.0032532425,0.0040039904
0.0052552377,0.0040039904
0.0050049885,0.0047547389
0.0035034919,0.0045044892
0.0035034919,0.0040039904
0.0052552377,0.0042542401
0.0047547389,0.0045044892
0.0035034919,0.0047547389
0.0037537413,0.0040039904
0.0052552377,0.0037537413
0.0045044892,0.0047547389
0.0032532425,0.0052552377
0.0042542401,0.0037537413
0.0052552377,0.0032532425
0.0045044892,0.0047547389
0.0030029931,0.0057557365
0.0042542401,0.0037537413
0.0055054873,0.0030029931
0.0042542401,0.0047547389
0.0030029931,0.0055054873
0.0045044892,0.0040039904
0.0052552377,0.0032532425
0.0042542401,0.0047547389
0.0032532425,0.0052552377
0.0042542401,0.0040039904
0.0057557365,0.0035034919
0.0040039904,0.0045044892
0.0025024943,0.0052552377
0.0050049885,0.0042542401
0.0057557365,0.0030029931
0.0037537413,0.0047547389
0.0030029931,0.0055054873
0.0045044892,0.0040039904
0.0055054873,0.0030029931
0.0042542401,0.0047547389
0.0032532425,0.0057557365
0.0040039904,0.0037537413
0.0052552377,0.0027527437
0.0047547389,0.0047547389
0.0030029931,0.0060059861
0.0042542401,0.0040039904
0.0052552377,0.0027527437
0.0042542401,0.0045044892
0.0035034919,0.0057557365
0.0042542401,0.0042542401
0.0052552377,0.0030029931
0.0040039904,0.0042542401
0.0035034919,0.0055054873
0.0045044892,0.0045044892
0.0052552377,0.0032532425
0.0037537413,0.0040039904
0.0035034919,0.0052552377
0.0047547389,0.0045044892
0.0055054873,0.0037537413
0.0035034919,0.0042542401
0.0027527437,0.0047547389
0.0052552377,0.0042542401
0.0060059861,0.0040039904
0.0030029931,0.0045044892
0.0030029931,0.0045044892
0.0052552377,0.0045044892
0.0055054873,0.0040039904
0.0035034919,0.0042542401
0.0030029931,0.0045044892
0.0050049885,0.0047547389
0.0055054873,0.0040039904
0.0035034919,0.0037537413
0.0030029931,0.0047547389
0.0052552377,0.0050049885
0.0052552377,0.0040039904
0.0035034919,0.0035034919
0.0032532425,0.0047547389
0.0052552377,0.0052552377
0.0050049885,0.0040039904
0.0035034919,0.0032532425
0.0035034919,0.0047547389
0.0050049885,0.0055054873
0.0050049885,0.0037537413
0.0035034919,0.0032532425
0.0037537413,0.0050049885
0.0050049885,0.0052552377
0.0047547389,0.0040039904
0.0035034919,0.0030029931
0.0040039904,0.0047547389
0.0050049885,0.0057557365
0.0045044892,0.0040039904
0.0037537413,0.0027527437
0.0037537413,0.0047547389
0.0050049885,0.0057557365
0.0050049885,0.0042542401
0.0032532425,0.0025024943
0.0037537413,0.0045044892
0.0052552377,0.0060059861
0.0047547389,0.0042542401
0.0032532425,0.0027527437
0.0040039904,0.0042542401
0.0052552377,0.0055054873
0.0045044892,0.0045044892
0.0032532425,0.0032532425
0.0040039904,0.0042542401
0.0055054873,0.0052552377
0.0045044892,0.0045044892
0.0030029931,0.0032532425
0.0042542401,0.0042542401
0.0055054873,0.0055054873
0.0040039904,0.0042542401
0.0032532425,0.0032532425
0.0047547389,0.0042542401
0.0047547389,0.0052552377
0.0042542401,0.0045044892
0.0035034919,0.0035034919
0.0045044892,0.0042542401
0.0050049885,0.0050049885
0.0037537413,0.0045044892
0.0037537413,0.0037537413
0.0047547389,0.0040039904
0.0052552377,0.0050049885
0.0035034919,0.0047547389
0.0032532425,0.0035034919
0.0052552377,0.0040039904
0.0052552377,0.0052552377
0.0035034919,0.0045044892
0.0030029931,0.0037537413
0.0055054873,0.0040039904
0.0052552377,0.0050049885
0.0032532425,0.0045044892
0.0032532425,0.0040039904
0.0052552377,0.0037537413
0.0052552377,0.0047547389
0.0035034919,0.0047547389
0.0030029931,0.0042542401
0.0052552377,0.0037537413
0.0052552377,0.0045044892
0.0035034919,0.0050049885
0.0032532425,0.0040039904
0.0052552377,0.0037537413
0.0052552377,0.0050049885
0.0032532425,0.0047547389
0.0032532425,0.0037537413
0.0052552377,0.0037537413
0.0052552377,0.0050049885
0.0032532425,0.0047547389
0.0035034919,0.0040039904
0.0055054873,0.0037537413
0.0047547389,0.0047547389
0.0030029931,0.0050049885
0.0040039904,0.0037537413
0.0052552377,0.0035034919
0.0047547389,0.0052552377
0.0032532425,0.0050049885
0.0037537413,0.0032532425
0.0055054873,0.0037537413
0.0047547389,0.0055054873
0.0030029931,0.0050049885
0.0037537413,0.0030029931
0.0055054873,0.0037537413
0.0047547389,0.0055054873
0.0030029931,0.0047547389
0.0040039904,0.0032532425
0.0052552377,0.0040039904
0.0047547389,0.0052552377
0.0032532425,0.0047547389
0.0037537413,0.0032532425
0.0052552377,0.0040039904
0.0047547389,0.0052552377
0.0035034919,0.0047547389
0.0035034919,0.0032532425
0.0052552377,0.0040039904
0.0047547389,0.0050049885
0.0035034919,0.0050049885
0.0037537413,0.0035034919
0.0052552377,0.0037537413
0.0047547389,0.0052552377
0.0032532425,0.0047547389
0.0037537413,0.0035034919
0.0055054873,0.0040039904
0.0045044892,0.0050049885
0.0032532425,0.0045044892
0.0040039904,0.0037537413
0.0052552377,0.0042542401
0.0047547389,0.0050049885
0.0030029931,0.0045044892
0.0040039904,0.0035034919
0.0055054873,0.0042542401
0.0045044892,0.0052552377
0.0030029931,0.0042542401
0.0042542401,0.0035034919
0.0055054873,0.0045044892
0.0042542401,0.0050049885
0.0030029931,0.0045044892
0.0045044892,0.0035034919
0.0055054873,0.0042542401
0.0037537413,0.0052552377
0.0035034919,0.0042542401
0.0045044892,0.0037537413
0.0052552377,0.0040039904
0.0037537413,0.0052552377
0.0035034919,0.0045044892
0.0047547389,0.0035034919
0.0050049885,0.0040039904
0.0037537413,0.0052552377
0.0037537413,0.0047547389
0.0047547389,0.0032532425
0.0047547389,0.0040039904
0.0037537413,0.0055054873
0.0040039904,0.0047547389
0.0047547389,0.0030029931
0.0047547389,0.0040039904
0.0035034919,0.0052552377
0.0037537413,0.0050049885
0.0055054873,0.0032532425
0.0045044892,0.0037537413
0.0030029931,0.0052552377
0.0040039904,0.0047547389
0.0057557365,0.0035034919
0.0042542401,0.0040039904
0.0032532425,0.0052552377
0.0040039904,0.0045044892
0.0055054873,0.0035034919
0.0045044892,0.0040039904
0.0030029931,0.0052552377
0.0040039904,0.0050049885
0.0057557365,0.0032532425
0.0045044892,0.0035034919
0.0027527437,0.0055054873
0.0040039904,0.0045044892
0.0057557365,0.0037537413
0.0047547389,0.0042542401
0.0025024943,0.0047547389
0.0037537413,0.0045044892
0.0060059861,0.0040039904
0.0047547389,0.0042542401
0.0027527437,0.0045044892
0.0035034919,0.0045044892
0.0057557365,0.0040039904
0.0050049885,0.0042542401
0.0030029931,0.0047547389
0.0037537413,0.0045044892
0.0055054873,0.0037537413
0.0045044892,0.0040039904
0.0032532425,0.0050049885
0.0042542401,0.0047547389
0.0052552377,0.0037537413
0.0042542401,0.0037537413
